what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089895577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343089899752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089909243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089910407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089910901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089931399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089933180
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089948418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089950519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089985833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343089994624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089995936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343089999224
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1343090019336
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1343090019568
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1343090038339
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1343090039395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1343090045381
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1343090045786
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1343090046851
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordNext",1343090047105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090048894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090098457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090099306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090139728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090140714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090144072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1343090146626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090147788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090148597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090151678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090161348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090161521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090164442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090165083
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1343090165125
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343090179436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090180531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090197446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343090200192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090201068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090206280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1343090237679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090242458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090253888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090270914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090283790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090298055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090319532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090320478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090344134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090345474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090363594
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090365477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090367219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090384932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090386069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343090391754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1343090399666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343090406897
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343090412285
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090423300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090423369
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343090426551
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432578
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432655
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432707
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432755
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432816
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432865
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432915
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090432964
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433021
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433134
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433273
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433345
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433396
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433457
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433509
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433559
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433618
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433670
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433722
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433786
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433836
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433887
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433940
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090433979
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343090434013
